STATION,DATE,PRCP,TMAX,TMIN,ABay.WL
GOUVERNUERS & WATERTOWN,7/24/2004,0,228,64,74.901
GOUVERNUERS & WATERTOWN,7/25/2004,0,236,105.5,74.891
GOUVERNUERS & WATERTOWN,7/26/2004,0,244.5,100,74.884
GOUVERNUERS & WATERTOWN,7/27/2004,107,225,141.5,74.875
GOUVERNUERS & WATERTOWN,7/28/2004,14,233,158.5,74.906
GOUVERNUERS & WATERTOWN,7/29/2004,0,241.5,156,74.911
GOUVERNUERS & WATERTOWN,7/30/2004,1.5,278,150,74.907
GOUVERNUERS & WATERTOWN,7/31/2004,305,275,197.5,74.96
GOUVERNUERS & WATERTOWN,8/1/2004,81.5,255.5,183.5,74.968
GOUVERNUERS & WATERTOWN,8/2/2004,0,264,161.5,74.955
GOUVERNUERS & WATERTOWN,8/3/2004,25.5,258,155.5,74.961
GOUVERNUERS & WATERTOWN,8/4/2004,84,239,150,74.95
GOUVERNUERS & WATERTOWN,8/5/2004,0,222.5,108.5,74.922
GOUVERNUERS & WATERTOWN,8/6/2004,0,189,58.5,74.912
GOUVERNUERS & WATERTOWN,8/7/2004,16.5,206,58,74.913
GOUVERNUERS & WATERTOWN,8/8/2004,0,211.5,102.5,74.901
GOUVERNUERS & WATERTOWN,8/9/2004,0,225,102.5,74.907
GOUVERNUERS & WATERTOWN,8/10/2004,53.5,264,150,74.908
GOUVERNUERS & WATERTOWN,8/11/2004,0,252.5,161.5,74.914
GOUVERNUERS & WATERTOWN,8/12/2004,23,230.5,147.5,74.9
GOUVERNUERS & WATERTOWN,8/13/2004,84,206,142,74.885
GOUVERNUERS & WATERTOWN,8/14/2004,0,216.5,111,74.88
GOUVERNUERS & WATERTOWN,8/15/2004,0,239,91.5,74.869
GOUVERNUERS & WATERTOWN,8/16/2004,0,255.5,108.5,74.864
GOUVERNUERS & WATERTOWN,8/17/2004,0,252.5,128,74.856
GOUVERNUERS & WATERTOWN,8/18/2004,51,258.5,136.5,74.857
GOUVERNUERS & WATERTOWN,8/19/2004,61,239,133.5,74.886
GOUVERNUERS & WATERTOWN,8/20/2004,14,241.5,128,74.85
GOUVERNUERS & WATERTOWN,8/21/2004,16.5,217,100,74.837
GOUVERNUERS & WATERTOWN,8/22/2004,0,208.5,47,74.822
GOUVERNUERS & WATERTOWN,8/23/2004,7.5,225,97,74.824
GOUVERNUERS & WATERTOWN,8/24/2004,0,230.5,61,74.751
GOUVERNUERS & WATERTOWN,8/25/2004,0,250,89,74.757
GOUVERNUERS & WATERTOWN,8/26/2004,0,275,153,74.778
GOUVERNUERS & WATERTOWN,8/27/2004,29,277.5,197,74.774
GOUVERNUERS & WATERTOWN,8/28/2004,56,275,205.5,74.767
GOUVERNUERS & WATERTOWN,8/29/2004,24,272.5,191.5,74.765
GOUVERNUERS & WATERTOWN,8/30/2004,354.5,250,175,74.756
GOUVERNUERS & WATERTOWN,8/31/2004,203,202.5,158.5,74.784
GOUVERNUERS & WATERTOWN,9/1/2004,0,228,116.5,74.771
GOUVERNUERS & WATERTOWN,9/2/2004,0,228,67,74.738
GOUVERNUERS & WATERTOWN,9/3/2004,0,239,80.5,74.771
GOUVERNUERS & WATERTOWN,9/4/2004,0,258.5,141.5,74.746
GOUVERNUERS & WATERTOWN,9/5/2004,0,258.5,111.5,74.718
GOUVERNUERS & WATERTOWN,9/6/2004,0,253,136,74.748
GOUVERNUERS & WATERTOWN,9/7/2004,28,253,167,74.761
GOUVERNUERS & WATERTOWN,9/8/2004,64.5,214,150,74.666
GOUVERNUERS & WATERTOWN,9/9/2004,447.5,247.5,133.5,74.733
GOUVERNUERS & WATERTOWN,9/10/2004,273.5,233.5,125,74.833
GOUVERNUERS & WATERTOWN,9/11/2004,0,230.5,91.5,74.833
GOUVERNUERS & WATERTOWN,9/12/2004,0,236,125,74.845
GOUVERNUERS & WATERTOWN,9/13/2004,0,222.5,100,74.805
GOUVERNUERS & WATERTOWN,9/14/2004,0,231,75,74.817
GOUVERNUERS & WATERTOWN,9/15/2004,0,255.5,125,74.845
GOUVERNUERS & WATERTOWN,9/16/2004,38,255.5,150,74.845
GOUVERNUERS & WATERTOWN,9/17/2004,12.5,233.5,119.5,74.825
GOUVERNUERS & WATERTOWN,9/18/2004,0,177.5,67,74.749
GOUVERNUERS & WATERTOWN,9/19/2004,0,169.5,11,74.75
GOUVERNUERS & WATERTOWN,9/20/2004,0,178,25,74.761
GOUVERNUERS & WATERTOWN,9/21/2004,0,186,69.5,74.767
GOUVERNUERS & WATERTOWN,9/22/2004,0,230.5,105.5,74.768
GOUVERNUERS & WATERTOWN,9/23/2004,0,258.5,103,74.746
GOUVERNUERS & WATERTOWN,9/24/2004,0,255.5,89,74.738
GOUVERNUERS & WATERTOWN,9/25/2004,1.5,252.5,122,74.765
GOUVERNUERS & WATERTOWN,9/26/2004,0,214,86,74.743
GOUVERNUERS & WATERTOWN,9/27/2004,0,228,86.5,74.73
GOUVERNUERS & WATERTOWN,9/28/2004,0,216.5,92,74.688
GOUVERNUERS & WATERTOWN,9/29/2004,0,191.5,61,74.647
GOUVERNUERS & WATERTOWN,9/30/2004,0,189,27.5,74.66
GOUVERNUERS & WATERTOWN,10/1/2004,0,188.5,69.5,74.656
GOUVERNUERS & WATERTOWN,10/2/2004,62,205.5,50,74.688
GOUVERNUERS & WATERTOWN,10/3/2004,59.5,175,6,74.651
GOUVERNUERS & WATERTOWN,10/4/2004,0,166.5,19,74.661
GOUVERNUERS & WATERTOWN,10/5/2004,10,144.5,-33,74.622
GOUVERNUERS & WATERTOWN,10/6/2004,0,142,14,74.662
GOUVERNUERS & WATERTOWN,10/7/2004,0,183.5,53,74.627
GOUVERNUERS & WATERTOWN,10/8/2004,0,233.5,72,74.605
GOUVERNUERS & WATERTOWN,10/9/2004,0,230.5,86,74.653
GOUVERNUERS & WATERTOWN,10/10/2004,0,136.5,72,74.579
GOUVERNUERS & WATERTOWN,10/11/2004,6.5,97.5,66.5,74.543
GOUVERNUERS & WATERTOWN,10/12/2004,0,108,47,74.546
GOUVERNUERS & WATERTOWN,10/13/2004,0,164,-11.5,74.523
GOUVERNUERS & WATERTOWN,10/14/2004,0,186,16.5,74.505
GOUVERNUERS & WATERTOWN,10/15/2004,71,192,61,74.5
GOUVERNUERS & WATERTOWN,10/16/2004,188,161,69.5,74.592
GOUVERNUERS & WATERTOWN,10/17/2004,204.5,136,50,74.655
GOUVERNUERS & WATERTOWN,10/18/2004,164,83,5.5,74.534
GOUVERNUERS & WATERTOWN,10/19/2004,0,108.5,5.5,74.422
GOUVERNUERS & WATERTOWN,10/20/2004,10,111,8,74.432
GOUVERNUERS & WATERTOWN,10/21/2004,57.5,108.5,31,74.442
GOUVERNUERS & WATERTOWN,10/22/2004,33,97.5,3,74.434
GOUVERNUERS & WATERTOWN,10/23/2004,0,130.5,-27.5,74.422
GOUVERNUERS & WATERTOWN,10/24/2004,0,138.5,-19.5,74.427
GOUVERNUERS & WATERTOWN,10/25/2004,1.5,125,19.5,74.426
GOUVERNUERS & WATERTOWN,10/26/2004,0,147,28,74.428
GOUVERNUERS & WATERTOWN,10/27/2004,0,122.5,8.5,74.395
GOUVERNUERS & WATERTOWN,10/28/2004,0,111,-36,74.38
GOUVERNUERS & WATERTOWN,10/29/2004,0,130.5,-22.5,74.365
GOUVERNUERS & WATERTOWN,10/30/2004,70,183.5,36,74.408
GOUVERNUERS & WATERTOWN,10/31/2004,15,166.5,72,74.482
GOUVERNUERS & WATERTOWN,11/1/2004,0,105.5,28,74.406
GOUVERNUERS & WATERTOWN,11/2/2004,95.5,97.5,41.5,74.385
GOUVERNUERS & WATERTOWN,11/3/2004,70,75,-5.5,74.389
GOUVERNUERS & WATERTOWN,11/4/2004,29,78,-53,74.405
GOUVERNUERS & WATERTOWN,11/5/2004,45.5,75,0,74.487
GOUVERNUERS & WATERTOWN,11/6/2004,1.5,94.5,47,74.495
GOUVERNUERS & WATERTOWN,11/7/2004,0,147.5,11,74.432
GOUVERNUERS & WATERTOWN,11/8/2004,2.5,75,-44.5,74.389
GOUVERNUERS & WATERTOWN,11/9/2004,2.5,11.5,-89,74.363
GOUVERNUERS & WATERTOWN,11/10/2004,0,50,-67,74.407
GOUVERNUERS & WATERTOWN,11/11/2004,1.5,103,-58.5,74.383
GOUVERNUERS & WATERTOWN,11/12/2004,0,27.5,-86,74.312
GOUVERNUERS & WATERTOWN,11/13/2004,0,6,-97,74.302
GOUVERNUERS & WATERTOWN,11/14/2004,0,42,-75,74.348
GOUVERNUERS & WATERTOWN,11/15/2004,5,69,-47.5,74.344
GOUVERNUERS & WATERTOWN,11/16/2004,0,97.5,-25,74.321
GOUVERNUERS & WATERTOWN,11/17/2004,0,100,-17,74.313
GOUVERNUERS & WATERTOWN,11/18/2004,12.5,100,61,74.315
GOUVERNUERS & WATERTOWN,11/19/2004,25.5,102.5,28,74.284
GOUVERNUERS & WATERTOWN,11/20/2004,16.5,100,-8.5,74.256
GOUVERNUERS & WATERTOWN,11/21/2004,29.5,100,5.5,74.318
GOUVERNUERS & WATERTOWN,11/22/2004,0,80.5,-8.5,74.316
GOUVERNUERS & WATERTOWN,11/23/2004,0,103,-33.5,74.308
GOUVERNUERS & WATERTOWN,11/24/2004,172.5,103,36,74.257
GOUVERNUERS & WATERTOWN,11/25/2004,206,78,-25,74.329
GOUVERNUERS & WATERTOWN,11/26/2004,6.5,25,-66.5,74.317
GOUVERNUERS & WATERTOWN,11/27/2004,0,58.5,-25,74.317
GOUVERNUERS & WATERTOWN,11/28/2004,76,100,8,74.422
GOUVERNUERS & WATERTOWN,11/29/2004,70,66.5,-44.5,74.333
GOUVERNUERS & WATERTOWN,11/30/2004,0,58.5,-47,74.335
GOUVERNUERS & WATERTOWN,12/1/2004,162.5,80.5,3,74.384
GOUVERNUERS & WATERTOWN,12/2/2004,100.5,58,0,74.384
GOUVERNUERS & WATERTOWN,12/3/2004,25.5,11.5,-53,74.394
GOUVERNUERS & WATERTOWN,12/4/2004,142,22,-116.5,74.434
GOUVERNUERS & WATERTOWN,12/5/2004,18,44.5,-86,74.374
GOUVERNUERS & WATERTOWN,12/6/2004,0,-16.5,-122.5,74.28
GOUVERNUERS & WATERTOWN,12/7/2004,56,19.5,-72,74.295
GOUVERNUERS & WATERTOWN,12/8/2004,81,86,-53,74.482
GOUVERNUERS & WATERTOWN,12/9/2004,0,38.5,-41.5,74.34
GOUVERNUERS & WATERTOWN,12/10/2004,126,22.5,-11,74.292
GOUVERNUERS & WATERTOWN,12/11/2004,74,11.5,-19.5,74.369
GOUVERNUERS & WATERTOWN,12/12/2004,62,5.5,-39,74.4
GOUVERNUERS & WATERTOWN,12/13/2004,63.5,28,-63.5,74.426
GOUVERNUERS & WATERTOWN,12/14/2004,20.5,-30.5,-119.5,74.405
GOUVERNUERS & WATERTOWN,12/15/2004,0,-44.5,-194.5,74.424
GOUVERNUERS & WATERTOWN,12/16/2004,2.5,11,-128,74.497
GOUVERNUERS & WATERTOWN,12/17/2004,15,27.5,-83,74.46
GOUVERNUERS & WATERTOWN,12/18/2004,1.5,0,-155.5,74.441
GOUVERNUERS & WATERTOWN,12/19/2004,24,11.5,-152.5,74.438
GOUVERNUERS & WATERTOWN,12/20/2004,30.5,-97,-283.5,74.391
GOUVERNUERS & WATERTOWN,12/21/2004,0,-83,-244.5,74.415
GOUVERNUERS & WATERTOWN,12/22/2004,49.5,30.5,-91.5,74.437
GOUVERNUERS & WATERTOWN,12/23/2004,186.5,89,-39,74.465
GOUVERNUERS & WATERTOWN,12/24/2004,0,33,-97.5,74.457
GOUVERNUERS & WATERTOWN,12/25/2004,7.5,-75,-205.5,74.439
GOUVERNUERS & WATERTOWN,12/26/2004,0,-86,-169.5,74.344
GOUVERNUERS & WATERTOWN,12/27/2004,1.5,-102.5,-200,74.409
GOUVERNUERS & WATERTOWN,12/28/2004,0,-55.5,-183,74.478
GOUVERNUERS & WATERTOWN,12/29/2004,10,5.5,-75,74.463
GOUVERNUERS & WATERTOWN,12/30/2004,0,28,-55.5,74.419
GOUVERNUERS & WATERTOWN,12/31/2004,129.5,75,-8.5,74.53
GOUVERNUERS & WATERTOWN,1/1/2005,19,111,-27.5,74.497
GOUVERNUERS & WATERTOWN,1/2/2005,56,50,-91.5,74.482
GOUVERNUERS & WATERTOWN,1/3/2005,54.5,55.5,-39,74.531
GOUVERNUERS & WATERTOWN,1/4/2005,0,17,-17,74.53
GOUVERNUERS & WATERTOWN,1/5/2005,0,0,-78,74.492
GOUVERNUERS & WATERTOWN,1/6/2005,34.5,-8.5,-114,74.497
GOUVERNUERS & WATERTOWN,1/7/2005,42,17,-86,74.587
GOUVERNUERS & WATERTOWN,1/8/2005,0,-11.5,-75,74.553
GOUVERNUERS & WATERTOWN,1/9/2005,0,-19.5,-58.5,74.574
GOUVERNUERS & WATERTOWN,1/10/2005,15,22.5,-27.5,74.651
GOUVERNUERS & WATERTOWN,1/11/2005,0,-2.5,-97.5,74.519
GOUVERNUERS & WATERTOWN,1/12/2005,43,16.5,-89,74.526
GOUVERNUERS & WATERTOWN,1/13/2005,46,153,-8,74.642
GOUVERNUERS & WATERTOWN,1/14/2005,194.5,111.5,-41.5,74.677
GOUVERNUERS & WATERTOWN,1/15/2005,0,-22,-102.5,74.68
GOUVERNUERS & WATERTOWN,1/16/2005,0,-56,-100,74.622
GOUVERNUERS & WATERTOWN,1/17/2005,1.5,-80.5,-153,74.629
GOUVERNUERS & WATERTOWN,1/18/2005,0,-130.5,-247.5,74.637
GOUVERNUERS & WATERTOWN,1/19/2005,0,-94.5,-205.5,74.712
GOUVERNUERS & WATERTOWN,1/20/2005,12.5,-72.5,-202.5,74.668
GOUVERNUERS & WATERTOWN,1/21/2005,0,-175,-286,74.654
GOUVERNUERS & WATERTOWN,1/22/2005,0,-191.5,-305.5,74.573
GOUVERNUERS & WATERTOWN,1/23/2005,10,-175,-281,74.632
GOUVERNUERS & WATERTOWN,1/24/2005,0,-106,-303,74.71
GOUVERNUERS & WATERTOWN,1/25/2005,9,-75,-205.5,74.661
GOUVERNUERS & WATERTOWN,1/26/2005,5,-116.5,-192,74.621
GOUVERNUERS & WATERTOWN,1/27/2005,0,-133.5,-344.5,74.673
GOUVERNUERS & WATERTOWN,1/28/2005,0,-119.5,-330.5,74.679
GOUVERNUERS & WATERTOWN,1/29/2005,0,-53,-286,74.68
GOUVERNUERS & WATERTOWN,1/30/2005,0,3,-222,74.681
GOUVERNUERS & WATERTOWN,1/31/2005,0,-8.5,-239,74.677
GOUVERNUERS & WATERTOWN,2/1/2005,0,-6,-230.5,74.684
GOUVERNUERS & WATERTOWN,2/2/2005,0,14,-225,74.673
GOUVERNUERS & WATERTOWN,2/3/2005,0,44.5,-172.5,74.679
GOUVERNUERS & WATERTOWN,2/4/2005,0,36.5,-75,74.682
GOUVERNUERS & WATERTOWN,2/5/2005,0,39,-64,74.671
GOUVERNUERS & WATERTOWN,2/6/2005,0,75,-178,74.656
GOUVERNUERS & WATERTOWN,2/7/2005,0,102.5,-44.5,74.662
GOUVERNUERS & WATERTOWN,2/8/2005,37,100,2.5,74.677
GOUVERNUERS & WATERTOWN,2/9/2005,38.5,50,-41.5,74.653
GOUVERNUERS & WATERTOWN,2/10/2005,7.5,-27.5,-58.5,74.678
GOUVERNUERS & WATERTOWN,2/11/2005,12.5,-5.5,-202.5,74.701
GOUVERNUERS & WATERTOWN,2/12/2005,25,11.5,-102.5,74.712
GOUVERNUERS & WATERTOWN,2/13/2005,0,-22,-161,74.669
GOUVERNUERS & WATERTOWN,2/14/2005,53.5,-19,-161,74.677
GOUVERNUERS & WATERTOWN,2/15/2005,48,58.5,-69.5,74.725
GOUVERNUERS & WATERTOWN,2/16/2005,57,50,-30.5,74.728
GOUVERNUERS & WATERTOWN,2/17/2005,95,5.5,-138.5,74.75
GOUVERNUERS & WATERTOWN,2/18/2005,0,-30.5,-175,74.758
GOUVERNUERS & WATERTOWN,2/19/2005,0,-72.5,-227.5,74.765
GOUVERNUERS & WATERTOWN,2/20/2005,0,-50,-239,74.692
GOUVERNUERS & WATERTOWN,2/21/2005,21.5,-22,-144.5,74.724
GOUVERNUERS & WATERTOWN,2/22/2005,25.5,-14,-80.5,74.735
GOUVERNUERS & WATERTOWN,2/23/2005,2.5,-22.5,-175,74.734
GOUVERNUERS & WATERTOWN,2/24/2005,0,-58.5,-228,74.699
GOUVERNUERS & WATERTOWN,2/25/2005,1.5,-53,-227.5,74.716
GOUVERNUERS & WATERTOWN,2/26/2005,10,-33,-197,74.723
GOUVERNUERS & WATERTOWN,2/27/2005,5,-36,-233.5,74.705
GOUVERNUERS & WATERTOWN,2/28/2005,0,0,-144.5,74.668
GOUVERNUERS & WATERTOWN,3/1/2005,19,0,-117,74.683
GOUVERNUERS & WATERTOWN,3/2/2005,35.5,-39,-108,74.734
GOUVERNUERS & WATERTOWN,3/3/2005,0,-47,-175,74.724
GOUVERNUERS & WATERTOWN,3/4/2005,11.5,-11,-141.5,74.723
GOUVERNUERS & WATERTOWN,3/5/2005,0,-3,-194.5,74.73
GOUVERNUERS & WATERTOWN,3/6/2005,14,19.5,-69.5,74.744
GOUVERNUERS & WATERTOWN,3/7/2005,99,64,-47,74.681
GOUVERNUERS & WATERTOWN,3/8/2005,21.5,5.5,-139,74.708
GOUVERNUERS & WATERTOWN,3/9/2005,0,-91.5,-175,74.719
GOUVERNUERS & WATERTOWN,3/10/2005,0,-64,-205.5,74.702
GOUVERNUERS & WATERTOWN,3/11/2005,6.5,-33.5,-144.5,74.691
GOUVERNUERS & WATERTOWN,3/12/2005,23,-3,-88.5,74.683
GOUVERNUERS & WATERTOWN,3/13/2005,1.5,11,-111,74.7
GOUVERNUERS & WATERTOWN,3/14/2005,0,-11.5,-136,74.71
GOUVERNUERS & WATERTOWN,3/15/2005,0,14,-119.5,74.719
GOUVERNUERS & WATERTOWN,3/16/2005,0,16.5,-91.5,74.707
GOUVERNUERS & WATERTOWN,3/17/2005,0,19.5,-136,74.673
GOUVERNUERS & WATERTOWN,3/18/2005,0,14,-119.5,74.675
GOUVERNUERS & WATERTOWN,3/19/2005,0,36,-116.5,74.649
GOUVERNUERS & WATERTOWN,3/20/2005,0,55.5,-80.5,74.636
GOUVERNUERS & WATERTOWN,3/21/2005,0,52.5,-94.5,74.671
GOUVERNUERS & WATERTOWN,3/22/2005,0,53,-75,74.673
GOUVERNUERS & WATERTOWN,3/23/2005,0,33.5,-58.5,74.612
GOUVERNUERS & WATERTOWN,3/24/2005,0,25,-44.5,74.644
GOUVERNUERS & WATERTOWN,3/25/2005,0,55.5,-94.5,74.651
GOUVERNUERS & WATERTOWN,3/26/2005,0,52.5,-83,74.637
GOUVERNUERS & WATERTOWN,3/27/2005,0,86,-69.5,74.645
GOUVERNUERS & WATERTOWN,3/28/2005,10,92,33,74.636
GOUVERNUERS & WATERTOWN,3/29/2005,1.5,94.5,3,74.644
GOUVERNUERS & WATERTOWN,3/30/2005,0,136,-36,74.643
GOUVERNUERS & WATERTOWN,3/31/2005,5,150,5.5,74.658
GOUVERNUERS & WATERTOWN,4/1/2005,10.5,133.5,39,74.738
GOUVERNUERS & WATERTOWN,4/2/2005,250.5,69.5,25,74.615
GOUVERNUERS & WATERTOWN,4/3/2005,214.5,94.5,30.5,74.728
GOUVERNUERS & WATERTOWN,4/4/2005,47,94.5,11.5,74.851
GOUVERNUERS & WATERTOWN,4/5/2005,15,80.5,-19.5,74.858
GOUVERNUERS & WATERTOWN,4/6/2005,1.5,161,11,74.844
GOUVERNUERS & WATERTOWN,4/7/2005,45.5,153,25,74.866
GOUVERNUERS & WATERTOWN,4/8/2005,0,144.5,-22.5,74.876
GOUVERNUERS & WATERTOWN,4/9/2005,0,136,-50,74.867
GOUVERNUERS & WATERTOWN,4/10/2005,0,125,-30.5,74.871
GOUVERNUERS & WATERTOWN,4/11/2005,0,97,-36,74.846
GOUVERNUERS & WATERTOWN,4/12/2005,0,130.5,-41.5,74.857
GOUVERNUERS & WATERTOWN,4/13/2005,0,122,-39,74.877
GOUVERNUERS & WATERTOWN,4/14/2005,0,147,-52.5,74.858
GOUVERNUERS & WATERTOWN,4/15/2005,0,139,-44.5,74.866
GOUVERNUERS & WATERTOWN,4/16/2005,0,189,-50,74.886
GOUVERNUERS & WATERTOWN,4/17/2005,0,180.5,-30.5,74.896
GOUVERNUERS & WATERTOWN,4/18/2005,0,191.5,-8.5,74.888
GOUVERNUERS & WATERTOWN,4/19/2005,0,219.5,-3,74.892
GOUVERNUERS & WATERTOWN,4/20/2005,30.5,211,52.5,74.874
GOUVERNUERS & WATERTOWN,4/21/2005,63.5,136,-33.5,74.891
GOUVERNUERS & WATERTOWN,4/22/2005,15,175,-28,74.876
GOUVERNUERS & WATERTOWN,4/23/2005,51,128,39,74.851
GOUVERNUERS & WATERTOWN,4/24/2005,88,91.5,47,74.908
GOUVERNUERS & WATERTOWN,4/25/2005,19,69.5,-5.5,74.961
GOUVERNUERS & WATERTOWN,4/26/2005,0,144.5,8.5,74.942
GOUVERNUERS & WATERTOWN,4/27/2005,6.5,172,64,74.971
GOUVERNUERS & WATERTOWN,4/28/2005,0,130.5,41.5,75.026
GOUVERNUERS & WATERTOWN,4/29/2005,0,114,28,75.014
GOUVERNUERS & WATERTOWN,4/30/2005,59.5,100,55.5,74.983
GOUVERNUERS & WATERTOWN,5/1/2005,95.5,116.5,38.5,75.034
GOUVERNUERS & WATERTOWN,5/2/2005,3,100,25,75.054
GOUVERNUERS & WATERTOWN,5/3/2005,7.5,94.5,16.5,75.051
GOUVERNUERS & WATERTOWN,5/4/2005,0,103,11,75.029
GOUVERNUERS & WATERTOWN,5/5/2005,0,122.5,-36,75.003
GOUVERNUERS & WATERTOWN,5/6/2005,0,172.5,-6,74.985
GOUVERNUERS & WATERTOWN,5/7/2005,0,194,5.5,74.98
GOUVERNUERS & WATERTOWN,5/8/2005,0,200,28,74.974
GOUVERNUERS & WATERTOWN,5/9/2005,0,211,16.5,74.972
GOUVERNUERS & WATERTOWN,5/10/2005,0,255.5,38.5,74.975
GOUVERNUERS & WATERTOWN,5/11/2005,0,258.5,72,74.985
GOUVERNUERS & WATERTOWN,5/12/2005,0,172,-14,74.925
GOUVERNUERS & WATERTOWN,5/13/2005,0,133.5,-53,74.928
GOUVERNUERS & WATERTOWN,5/14/2005,124.5,152.5,25,74.94
GOUVERNUERS & WATERTOWN,5/15/2005,23,150,58,74.974
GOUVERNUERS & WATERTOWN,5/16/2005,0,130.5,47,74.997
GOUVERNUERS & WATERTOWN,5/17/2005,0,138.5,44,74.978
GOUVERNUERS & WATERTOWN,5/18/2005,0,147,39,74.967
GOUVERNUERS & WATERTOWN,5/19/2005,0,169.5,5.5,74.942
GOUVERNUERS & WATERTOWN,5/20/2005,0,180.5,25,74.928
GOUVERNUERS & WATERTOWN,5/21/2005,0,194.5,17,74.925
GOUVERNUERS & WATERTOWN,5/22/2005,4,125,80.5,74.911
GOUVERNUERS & WATERTOWN,5/23/2005,9,131,78,74.897
GOUVERNUERS & WATERTOWN,5/24/2005,9,150,80.5,74.861
GOUVERNUERS & WATERTOWN,5/25/2005,0,194.5,78,74.875
GOUVERNUERS & WATERTOWN,5/26/2005,0,203,66.5,74.89
GOUVERNUERS & WATERTOWN,5/27/2005,0,183.5,67,74.904
GOUVERNUERS & WATERTOWN,5/28/2005,0,186,86,74.925
GOUVERNUERS & WATERTOWN,5/29/2005,0,203,94.5,74.933
GOUVERNUERS & WATERTOWN,5/30/2005,0,208,86,74.924
GOUVERNUERS & WATERTOWN,5/31/2005,0,219.5,83,74.918
GOUVERNUERS & WATERTOWN,6/1/2005,0,247,69.5,74.905
GOUVERNUERS & WATERTOWN,6/2/2005,0,275,80.5,74.896
GOUVERNUERS & WATERTOWN,6/3/2005,5,272,113.5,74.894
GOUVERNUERS & WATERTOWN,6/4/2005,1.5,263.5,100,74.894
GOUVERNUERS & WATERTOWN,6/5/2005,0,278,128,74.881
GOUVERNUERS & WATERTOWN,6/6/2005,0,289,175,74.905
GOUVERNUERS & WATERTOWN,6/7/2005,0,275,150,74.917
GOUVERNUERS & WATERTOWN,6/8/2005,23,277.5,111,74.873
GOUVERNUERS & WATERTOWN,6/9/2005,26.5,294.5,125,74.863
GOUVERNUERS & WATERTOWN,6/10/2005,47,316.5,164,74.874
GOUVERNUERS & WATERTOWN,6/11/2005,0,294.5,189,74.878
GOUVERNUERS & WATERTOWN,6/12/2005,0,297.5,200,74.878
GOUVERNUERS & WATERTOWN,6/13/2005,13,300,200,74.874
GOUVERNUERS & WATERTOWN,6/14/2005,76,297,208.5,74.898
GOUVERNUERS & WATERTOWN,6/15/2005,72,261,186,74.921
GOUVERNUERS & WATERTOWN,6/16/2005,63.5,222,147.5,74.924
GOUVERNUERS & WATERTOWN,6/17/2005,75,186,136,74.93
GOUVERNUERS & WATERTOWN,6/18/2005,32,169.5,111.5,74.887
GOUVERNUERS & WATERTOWN,6/19/2005,0,194.5,97.5,74.883
GOUVERNUERS & WATERTOWN,6/20/2005,0,227.5,72,74.897
GOUVERNUERS & WATERTOWN,6/21/2005,10,253,111,74.912
GOUVERNUERS & WATERTOWN,6/22/2005,25.5,216.5,72,74.871
GOUVERNUERS & WATERTOWN,6/23/2005,0,225,44,74.888
GOUVERNUERS & WATERTOWN,6/24/2005,0,267,136,74.904
GOUVERNUERS & WATERTOWN,6/25/2005,0,300,183,74.897
GOUVERNUERS & WATERTOWN,6/26/2005,0,300,141.5,74.882
GOUVERNUERS & WATERTOWN,6/27/2005,0,333,163.5,74.868
GOUVERNUERS & WATERTOWN,6/28/2005,0,330.5,208.5,74.871
GOUVERNUERS & WATERTOWN,6/29/2005,0,300,200,74.88
GOUVERNUERS & WATERTOWN,6/30/2005,0,294.5,150,74.862
GOUVERNUERS & WATERTOWN,7/1/2005,37,300,189,74.895
GOUVERNUERS & WATERTOWN,7/2/2005,0,263.5,125,74.872
GOUVERNUERS & WATERTOWN,7/3/2005,0,275,86,74.849
GOUVERNUERS & WATERTOWN,7/4/2005,0,300,167,74.86
GOUVERNUERS & WATERTOWN,7/5/2005,16.5,300,181,74.861
GOUVERNUERS & WATERTOWN,7/6/2005,29,269.5,161,74.802
GOUVERNUERS & WATERTOWN,7/7/2005,6.5,280.5,136,74.79
GOUVERNUERS & WATERTOWN,7/8/2005,23,252.5,161.5,74.796
GOUVERNUERS & WATERTOWN,7/9/2005,573,241.5,161.5,74.836
GOUVERNUERS & WATERTOWN,7/10/2005,61,272.5,150,74.844
GOUVERNUERS & WATERTOWN,7/11/2005,0,294,175,74.833
GOUVERNUERS & WATERTOWN,7/12/2005,0,314,189,74.826
GOUVERNUERS & WATERTOWN,7/13/2005,167.5,319.5,186,74.811
GOUVERNUERS & WATERTOWN,7/14/2005,71,294.5,200,74.803
GOUVERNUERS & WATERTOWN,7/15/2005,2.5,305.5,180.5,74.782
GOUVERNUERS & WATERTOWN,7/16/2005,35.5,308.5,177.5,74.792
GOUVERNUERS & WATERTOWN,7/17/2005,163.5,305.5,225,74.805
GOUVERNUERS & WATERTOWN,7/18/2005,550,289,225,74.828
GOUVERNUERS & WATERTOWN,7/19/2005,0,300,217,74.847
GOUVERNUERS & WATERTOWN,7/20/2005,0,275,186,74.828
GOUVERNUERS & WATERTOWN,7/21/2005,0,288.5,189,74.828
GOUVERNUERS & WATERTOWN,7/22/2005,1.5,269.5,177.5,74.823
GOUVERNUERS & WATERTOWN,7/23/2005,6.5,275,114,74.802
GOUVERNUERS & WATERTOWN,7/24/2005,0,283,136,74.789
GOUVERNUERS & WATERTOWN,7/25/2005,0,297.5,175,74.824
GOUVERNUERS & WATERTOWN,7/26/2005,45.5,300,158.5,74.818
